,CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId
48383,2,0,ViewCount,1537,3,44,881,228,60872,12492
48392,0,0,ViewCount,1537,19,44,747,228,63499,12492
48394,1,0,ViewCount,1537,3,44,1598,228,67551,12492
48402,4,0,ViewCount,1537,2,44,534,228,78808,12492
48404,0,0,ViewCount,1537,4,44,278,228,79843,12492
48412,0,0,ViewCount,1537,11,44,552,228,85560,12492
48417,8,0,ViewCount,1537,2,44,474,228,87345,12492
48419,0,0,ViewCount,1537,1,44,890,228,89032,12492
48430,4,0,ViewCount,1537,3,44,288,228,91597,12492
48431,0,0,ViewCount,1537,5,44,445,228,91724,12492
48435,5,0,ViewCount,1537,32,44,1321,228,92213,12492
48436,6,0,ViewCount,1537,3,44,307,228,92394,12492
48438,1,0,ViewCount,1537,1,44,343,228,92627,12492
48440,2,0,ViewCount,1537,1,44,332,228,93429,12492
48448,0,0,ViewCount,1537,8,44,339,228,99406,12492
48465,0,0,ViewCount,106,1,0,418,3,31954,12493
48469,2,0,ViewCount,68,0,4,367,4,31958,12496
48470,0,0,ViewCount,68,2,4,352,4,32498,12496
48471,7,0,ViewCount,68,5,4,555,4,32564,12496
48475,3,0,ViewCount,68,3,4,6264,4,34312,12496
48476,0,0,ViewCount,36,7,0,386,8,31972,12499
48478,3,0,ViewCount,105,6,3,2959,8,31908,12502
48485,1,0,ViewCount,11,2,0,280,1,31989,12506
48487,1,0,ViewCount,1,0,0,543,2,32000,12510
48488,10,0,ViewCount,116,3,0,389,4,32007,12511
48510,10,0,ViewCount,23,4,1,2458,0,32035,12519
48532,0,0,ViewCount,133,6,0,325,6,32044,12526
48533,2,0,ViewCount,3,0,0,814,4,32158,12531
48535,2,0,ViewCount,18,3,1,787,32,33352,12532
48536,1,0,ViewCount,123,2,1,376,6,33437,12534
48541,3,0,ViewCount,21,3,0,1031,5,32087,12539
48542,1,0,ViewCount,21,1,0,560,5,33844,12539
48543,4,2,ViewCount,500,5,20,4436,52,32093,12540
48548,0,2,ViewCount,500,8,20,743,52,32445,12540
48551,1,2,ViewCount,500,1,20,1087,52,38844,12540
48552,2,2,ViewCount,500,2,20,1192,52,45988,12540
48557,0,2,ViewCount,500,5,20,325,52,80536,12540
48562,0,0,ViewCount,106,1,0,695,4,32097,12543
48577,3,0,ViewCount,811,5,3,319,635,59715,12548
48579,6,0,ViewCount,811,8,3,942,635,68077,12548
48590,4,0,ViewCount,115,1,4,349,19,55484,12551
48593,2,0,ViewCount,115,2,4,468,19,59539,12551
48596,2,0,ViewCount,126,4,2,357,2,63285,12552
48604,0,0,ViewCount,55,1,0,562,4,32168,12561
48605,5,0,ViewCount,55,2,0,640,4,32179,12561
48606,1,0,ViewCount,55,7,0,2347,4,33132,12561
48607,1,0,ViewCount,51,10,0,4015,10,32169,12562
48622,2,0,ViewCount,332,5,11,368,18,47209,12566
48623,3,0,ViewCount,332,2,11,3516,18,48162,12566
48631,0,0,ViewCount,123,1,4,514,5,32204,12576
48632,4,0,ViewCount,123,3,4,5839,5,39243,12576
48635,2,0,ViewCount,26,5,0,520,2,32238,12582
48646,2,0,ViewCount,16,3,0,594,5,32223,12585
48647,1,0,ViewCount,41,8,0,2305,2,32225,12586
48652,6,0,ViewCount,6,4,0,429,3,32392,12596
48654,0,0,ViewCount,16,3,0,478,2,32260,12600
48655,1,0,ViewCount,48,2,1,621,14,32262,12602
48657,5,0,ViewCount,48,0,1,559,14,44158,12602
48658,7,0,ViewCount,48,0,1,492,14,47189,12602
48662,0,0,ViewCount,963,3,61,2408,149,31292,12603
48663,2,0,ViewCount,963,1,61,4010,149,31936,12603
48664,1,0,ViewCount,963,0,61,386,149,32152,12603
48665,1,0,ViewCount,963,1,61,1192,149,32234,12603
48666,0,0,ViewCount,963,1,61,524,149,32317,12603
48667,2,0,ViewCount,963,2,61,358,149,33702,12603
48670,0,0,ViewCount,963,1,61,1126,149,34870,12603
48672,2,0,ViewCount,963,3,61,1462,149,35233,12603
48683,0,0,ViewCount,963,3,61,1471,149,39083,12603
48690,1,0,ViewCount,963,6,61,289,149,43484,12603
48693,1,0,ViewCount,963,1,61,338,149,44516,12603
48699,4,0,ViewCount,963,3,61,886,149,46562,12603
48704,0,0,ViewCount,963,1,61,1659,149,47483,12603
48705,3,0,ViewCount,963,3,61,362,149,47799,12603
48713,8,0,ViewCount,963,2,61,307,149,48668,12603
48721,8,0,ViewCount,963,3,61,1390,149,56398,12603
48722,0,0,ViewCount,963,1,61,589,149,56506,12603
48723,1,0,ViewCount,963,1,61,354,149,56660,12603
48749,0,0,ViewCount,666,1,86,1054,21,43470,12615
48755,11,0,ViewCount,11,2,0,1023,5,32284,12616
48756,0,0,ViewCount,118,3,1,1064,0,32290,12618
48759,6,0,ViewCount,51,10,0,567,1,32303,12621
48761,0,0,ViewCount,11,2,0,406,1,32311,12624
48763,0,1,ViewCount,206,2,15,809,31,32313,12626
48765,1,1,ViewCount,206,2,15,301,31,40749,12626
48768,0,1,ViewCount,206,2,15,535,31,44704,12626
48770,2,1,ViewCount,206,0,15,536,31,46391,12626
48777,7,1,ViewCount,206,0,15,643,31,70179,12626
48782,2,0,ViewCount,163,31,1,10785,12,32318,12627
48783,2,0,ViewCount,163,1,1,1890,12,34169,12627
48784,6,0,ViewCount,3,0,0,546,7,32239,12629
48790,1,0,ViewCount,1,0,0,331,0,32340,12634
48791,6,0,ViewCount,116,3,3,303,3,34255,12637
48792,0,0,ViewCount,31,6,0,309,0,32345,12638
48794,0,0,ViewCount,55,10,0,954,2,33142,12640
48796,0,0,ViewCount,118,3,2,2415,12,32596,12646
48797,0,0,ViewCount,204,2,6,312,7,32386,12647
48799,1,0,ViewCount,204,1,6,424,7,45377,12647
48802,2,0,ViewCount,204,1,6,618,7,58874,12647
48803,5,0,ViewCount,204,1,6,496,7,60466,12647
48804,2,0,ViewCount,204,1,6,718,7,76935,12647
48806,3,0,ViewCount,204,2,6,1177,7,79399,12647
48811,6,0,ViewCount,36,7,0,2273,3,32389,12648
48812,4,0,ViewCount,17,1,0,1114,14,32393,12649
48813,0,0,ViewCount,118,3,0,657,4,33820,12650
48814,2,0,ViewCount,1,0,0,2517,1,32397,12652
48818,0,0,ViewCount,92,7,5,605,23,32426,12665
48824,4,0,ViewCount,176,4,2,477,10,48473,12678
48828,1,0,ViewCount,6,1,0,289,1,32486,12681
48829,2,0,ViewCount,33,6,1,1000,14,32488,12682
48830,4,0,ViewCount,33,0,1,625,14,32552,12682
48840,7,0,ViewCount,112,4,5,397,12,35750,12690
48841,0,0,ViewCount,112,0,5,821,12,35816,12690
48848,3,0,ViewCount,90,17,7,680,2,32600,12697
48850,2,0,ViewCount,1,0,0,291,0,32563,12698
48851,0,0,ViewCount,8,1,0,1909,11,32565,12700
48852,9,0,ViewCount,31,5,0,2883,8,32566,12701
48857,7,0,ViewCount,16,3,0,1198,3,32585,12705
48858,2,0,ViewCount,131,5,0,341,8,33115,12707
48860,0,0,ViewCount,11,2,0,452,6,32591,12708
48863,3,2,ViewCount,622,4,6,531,197,33543,12710
48868,1,2,ViewCount,622,3,6,2260,197,33659,12710
48871,3,2,ViewCount,622,6,6,287,197,33698,12710
48873,5,2,ViewCount,622,0,6,298,197,33736,12710
48886,3,2,ViewCount,622,1,6,711,197,36093,12710
48890,1,2,ViewCount,622,3,6,442,197,44279,12710
48900,0,0,ViewCount,38,4,4,470,10,32605,12711
48901,4,0,ViewCount,38,2,4,761,10,50321,12711
48906,1,0,ViewCount,31,3,0,1417,10,44676,12714
48909,0,0,ViewCount,41,2,2,1647,3,33059,12715
48910,3,0,ViewCount,41,4,2,429,3,34277,12715
48911,1,0,ViewCount,41,2,2,1033,3,39314,12715
48917,0,0,ViewCount,453,1,11,1724,18,45784,12719
48934,4,0,ViewCount,16,3,0,557,4,32629,12720
48936,0,0,ViewCount,6,1,0,395,0,32644,12727
48938,1,0,ViewCount,21,3,0,775,4,32795,12728
48940,0,0,ViewCount,11,2,0,374,3,32657,12731
48941,5,0,ViewCount,82,3,2,1403,27,32662,12733
48945,4,0,ViewCount,82,6,2,616,27,38299,12733
48955,0,0,ViewCount,276,0,6,810,31,33874,12737
48956,2,0,ViewCount,276,3,6,448,31,34612,12737
48961,11,0,ViewCount,276,10,6,322,31,38979,12737
48967,0,0,ViewCount,11,2,0,349,3,32677,12739
48969,2,0,ViewCount,27,2,0,584,9,32694,12745
48970,8,0,ViewCount,27,2,0,728,9,33862,12745
48971,0,0,ViewCount,27,0,0,282,9,34226,12745
48973,2,0,ViewCount,101,1,1,825,37,32697,12750
48974,3,0,ViewCount,101,1,1,4402,37,34570,12750
48975,6,0,ViewCount,101,3,1,8889,37,34680,12750
48976,0,0,ViewCount,101,5,1,1590,37,34753,12750
48977,0,0,ViewCount,101,1,1,947,37,34761,12750
48980,0,0,ViewCount,101,0,1,855,37,41242,12750
48982,0,0,ViewCount,123,4,1,391,1,32699,12751
49004,0,0,ViewCount,143,8,0,2160,5,32703,12753
49005,3,0,ViewCount,51,10,0,2882,16,32706,12754
49007,3,0,ViewCount,1,0,0,318,0,32716,12757
49009,1,0,ViewCount,6,0,0,687,0,32721,12761
49011,2,0,ViewCount,31,6,0,959,10,32970,12770
49017,1,0,ViewCount,18,2,0,873,0,32789,12783
49018,0,0,ViewCount,18,0,0,507,0,33278,12783
49025,1,1,ViewCount,425,16,195,835,51,32794,12786
49028,1,1,ViewCount,425,0,195,478,51,39022,12786
49029,2,1,ViewCount,425,15,195,4181,51,40876,12786
49030,1,1,ViewCount,425,4,195,307,51,50485,12786
49033,0,1,ViewCount,425,6,195,494,51,54790,12786
49041,2,1,ViewCount,425,4,195,550,51,65470,12786
49046,11,1,ViewCount,134,3,19,448,23,32815,12793
49047,2,1,ViewCount,134,1,19,573,23,43674,12793
49065,5,0,ViewCount,1,0,0,343,1,32816,12795
49066,1,0,ViewCount,33,6,0,2061,7,32821,12796
49067,2,0,ViewCount,18,1,0,821,2,32825,12797
49068,0,0,ViewCount,18,2,0,471,2,35715,12797
49069,5,0,ViewCount,28,5,0,1094,0,32830,12798
49070,5,0,ViewCount,190,3,0,775,6,32841,12801
49071,0,0,ViewCount,190,4,0,367,6,33065,12801
49072,1,0,ViewCount,190,7,0,305,6,33353,12801
49073,1,0,ViewCount,190,3,0,800,6,33615,12801
49081,3,0,ViewCount,11,2,0,1194,0,32847,12804
49082,9,0,ViewCount,6,1,0,3922,2,32848,12805
49084,0,0,ViewCount,120,0,2,353,6,32864,12807
49086,6,0,ViewCount,120,3,2,2110,6,45852,12807
49089,6,0,ViewCount,141,8,0,993,2,32880,12812
49090,6,0,ViewCount,23,4,1,609,8,32866,12813
49091,8,0,ViewCount,162,6,15,292,9,32822,12814
49096,4,0,ViewCount,13,0,0,1707,5,32893,12815
49097,3,0,ViewCount,13,2,0,1129,5,32971,12815
49105,4,0,ViewCount,116,3,0,351,4,32921,12827
49106,1,0,ViewCount,68,13,0,2346,0,32925,12828
49145,0,0,ViewCount,6,1,0,4226,1,32957,12834
49146,5,0,ViewCount,26,5,0,1533,2,32982,12837
49154,2,0,ViewCount,6,1,0,715,0,33021,12847
49156,1,0,ViewCount,91,6,0,937,7,34613,12851
49157,0,0,ViewCount,91,10,0,358,7,37989,12851
49159,5,0,ViewCount,117,4,1,1008,12,48615,12853
49161,2,0,ViewCount,117,1,1,514,12,59624,12853
49165,0,0,ViewCount,13,2,0,439,8,33040,12854
49173,0,0,ViewCount,155,0,3,3878,16,51946,12858
49175,11,0,ViewCount,81,13,0,654,36,33050,12859
49180,2,0,ViewCount,21,2,0,280,4,34659,12860
49182,16,0,ViewCount,41,8,0,1200,1,33053,12861
49197,3,0,ViewCount,36,7,0,1055,1,33067,12866
49200,2,0,ViewCount,116,3,0,1005,2,33083,12870
49201,3,0,ViewCount,36,7,0,848,2,33098,12873
49206,2,0,ViewCount,113,2,3,730,5,37628,12883
49209,2,0,ViewCount,128,0,1,399,4,43824,12885
49210,2,0,ViewCount,128,1,1,446,4,44125,12885
49212,2,0,ViewCount,16,3,0,585,1,33130,12887
49214,0,0,ViewCount,3,0,0,711,2,33131,12889
49216,0,0,ViewCount,65,2,10,1465,8,33129,12891
49218,1,0,ViewCount,65,2,10,625,8,33628,12891
49219,0,0,ViewCount,65,1,10,325,8,33645,12891
49220,2,0,ViewCount,65,5,10,2450,8,33692,12891
49221,2,0,ViewCount,65,2,10,862,8,38419,12891
49228,6,5,ViewCount,1335,5,26,632,121,33475,12895
49252,0,0,ViewCount,75,8,4,313,15,35927,12898
49256,1,0,ViewCount,21,4,0,2826,1,33156,12900
49258,4,0,ViewCount,38,4,1,546,2,33165,12902
49259,2,0,ViewCount,38,1,1,1494,2,33392,12902
49261,1,0,ViewCount,36,7,0,5261,0,33175,12905
49264,1,0,ViewCount,14,2,0,881,4,33193,12911
49267,6,0,ViewCount,1,0,0,1016,1,33204,12913
49276,3,0,ViewCount,415,7,6,479,55,54498,12923
49288,2,0,ViewCount,415,1,6,350,55,66551,12923
49296,3,0,ViewCount,138,2,6,1477,15,33234,12924
49300,3,0,ViewCount,138,1,6,351,15,82634,12924
49303,4,0,ViewCount,6,1,0,2040,2,33236,12925
49304,1,0,ViewCount,16,3,0,1631,2,33240,12926
49306,4,0,ViewCount,1,0,0,2089,0,33259,12929
49311,2,0,ViewCount,16,1,1,1063,3,33311,12932
49314,2,0,ViewCount,1,0,0,479,4,33271,12934
49316,1,0,ViewCount,21,4,1,1160,7,33281,12937
49319,8,0,ViewCount,21,4,0,3381,7,33297,12941
49320,4,0,ViewCount,106,1,1,1100,4,60274,12942
49321,0,0,ViewCount,39,6,0,5574,1,33300,12943
49324,9,0,ViewCount,160,11,7,365,19,36103,12947
49331,3,0,ViewCount,128,2,3,506,6,34065,12953
49332,6,0,ViewCount,128,3,3,463,6,34082,12953
49335,2,0,ViewCount,111,2,9,782,2,34237,12960
49336,7,0,ViewCount,31,3,0,379,11,33337,12962
49338,9,0,ViewCount,11,2,0,693,1,33348,12963
49339,7,1,ViewCount,515,8,3,451,28,32991,12968
49340,6,1,ViewCount,515,60,3,9210,28,43339,12968
49344,0,0,ViewCount,11,2,0,493,3,33370,12971
49345,0,0,ViewCount,11,2,0,679,0,33367,12972
49346,4,0,ViewCount,11,2,0,1682,1,33377,12975
49350,3,0,ViewCount,13,2,0,488,4,33380,12977
49352,0,0,ViewCount,122,2,1,311,7,33389,12981
49360,0,0,ViewCount,6,1,0,472,2,33398,12987
49364,2,0,ViewCount,8,1,0,313,11,33405,12991
49365,4,0,ViewCount,16,3,0,682,21,33418,12993
49369,7,0,ViewCount,51,10,0,827,5,33433,13000
49370,9,0,ViewCount,217,11,0,562,50,33435,13002
49371,0,0,ViewCount,217,4,0,309,50,33685,13002
49373,3,0,ViewCount,217,8,0,363,50,34302,13002
49382,0,0,ViewCount,111,2,0,1277,1,33457,13008
49383,1,0,ViewCount,6,1,0,1046,9,33458,13009
49391,6,0,ViewCount,21,4,0,521,4,33463,13011
49393,6,0,ViewCount,176,1,6,1025,8,33477,13017
49398,1,0,ViewCount,40,4,4,433,6,33493,13020
49399,1,0,ViewCount,40,1,4,467,6,44108,13020
49401,5,0,ViewCount,11,2,0,592,4,33499,13021
49402,3,0,ViewCount,315,14,17,449,54,33526,13022
49405,6,0,ViewCount,315,4,17,384,54,37870,13022
49406,0,0,ViewCount,315,4,17,286,54,37879,13022
49420,1,0,ViewCount,166,13,2,1464,8,37761,13023
49425,2,0,ViewCount,131,5,0,2213,5,33759,13034
49427,2,0,ViewCount,58,6,1,391,13,44189,13035
49429,0,0,ViewCount,146,4,9,1411,33,33539,13038
49432,7,0,ViewCount,146,2,9,561,33,34874,13038
49433,0,0,ViewCount,146,2,9,1400,33,34932,13038
49435,3,0,ViewCount,146,0,9,647,33,47502,13038
49436,1,0,ViewCount,146,3,9,327,33,47880,13038
49437,2,0,ViewCount,146,5,9,1261,33,48028,13038
49438,1,0,ViewCount,146,6,9,790,33,48034,13038
49439,0,0,ViewCount,146,6,9,398,33,50074,13038
49441,1,0,ViewCount,146,2,9,307,33,56525,13038
49443,0,0,ViewCount,146,3,9,2204,33,56600,13038
49444,6,0,ViewCount,146,1,9,338,33,60742,13038
49448,2,0,ViewCount,126,5,0,620,4,33545,13039
49449,4,0,ViewCount,6,1,0,308,0,33549,13040
49450,5,0,ViewCount,36,1,40,1066,7,33556,13041
49458,17,0,ViewCount,223,20,0,573,23,33566,13043
49459,3,0,ViewCount,223,7,0,284,23,33639,13043
49493,1,3,ViewCount,4577,1,79,729,250,57251,13047
49495,0,3,ViewCount,4577,1,79,478,250,57922,13047
49583,0,0,ViewCount,1,0,0,763,1,33592,13052
49587,3,0,ViewCount,1,0,0,808,4,33621,13064
49588,1,0,ViewCount,148,9,2,393,18,33625,13065
49597,0,0,ViewCount,141,12,1,2128,16,33674,13075
49604,2,0,ViewCount,21,4,0,298,1,33686,13080
49605,3,0,ViewCount,4,0,0,2542,1,33694,13083
49606,2,0,ViewCount,160,9,2,2058,13,33709,13085
49607,1,0,ViewCount,160,2,2,422,13,38463,13085
49608,0,0,ViewCount,11,2,0,1069,9,33712,13087
49618,3,0,ViewCount,23,2,0,502,3,33750,13097
49620,2,0,ViewCount,16,3,0,394,1,33753,13099
49623,0,0,ViewCount,11,2,0,342,1,33763,13101
49624,4,0,ViewCount,65,2,3,679,20,33765,13104
49625,3,0,ViewCount,65,6,3,1163,20,40775,13104
49626,5,0,ViewCount,65,0,3,448,20,41089,13104
49628,0,0,ViewCount,65,2,3,719,20,59013,13104
49630,4,0,ViewCount,21,4,0,706,2,33774,13105
49631,1,0,ViewCount,71,9,16,4833,8,33776,13106
49639,1,0,ViewCount,143,5,20,1154,8,34940,13107
49642,0,0,ViewCount,143,1,20,894,8,57776,13107
49650,8,0,ViewCount,15,1,0,551,4,33777,13108
49653,2,0,ViewCount,6,1,0,589,1,33809,13115
49658,0,0,ViewCount,41,2,3,711,4,65643,13122
49659,2,0,ViewCount,13,2,0,668,5,33829,13123
49664,0,0,ViewCount,173,0,14,404,87,40638,13128
49673,6,0,ViewCount,153,24,10,2243,12,35510,13130
49674,6,0,ViewCount,153,4,10,848,12,35540,13130
49681,9,2,ViewCount,3518,2,63,481,315,33859,13138
49683,0,2,ViewCount,3518,3,63,618,315,34106,13138
49692,0,2,ViewCount,3518,4,63,816,315,34493,13138
49707,0,2,ViewCount,3518,3,63,375,315,44486,13138
49709,0,2,ViewCount,3518,0,63,2267,315,45539,13138
49723,0,2,ViewCount,3518,4,63,351,315,53077,13138
49823,1,0,ViewCount,6,1,0,1205,0,33860,13139
49826,2,0,ViewCount,36,3,0,401,1,33865,13141
49828,2,0,ViewCount,36,7,0,5576,0,33887,13147
49829,0,0,ViewCount,1,0,0,385,0,33899,13150
49833,1,0,ViewCount,283,12,0,1885,49,33918,13154
49877,0,0,ViewCount,18,3,0,289,2,33927,13164
49879,2,0,ViewCount,198,2,0,345,22,36111,13165
49886,6,0,ViewCount,136,3,0,851,6,34827,13167
49887,6,0,ViewCount,11,2,0,311,2,24348,13169
49891,0,0,ViewCount,86,8,1,1006,6,33970,13173
49892,8,0,ViewCount,86,3,1,339,6,34843,13173
49893,0,0,ViewCount,86,4,1,1173,6,45569,13173
49897,0,0,ViewCount,322,3,7,1565,51,35000,13177
49908,5,0,ViewCount,16,2,0,695,6,33998,13183
49909,2,0,ViewCount,16,0,0,1898,6,34209,13183
49910,1,0,ViewCount,16,1,0,4222,6,37492,13183
49911,6,0,ViewCount,103,2,1,294,9,33995,13184
49916,5,0,ViewCount,101,-1,11,714,0,35732,13186
49918,1,0,ViewCount,8,1,0,2251,2,34008,13187
49922,0,0,ViewCount,11,2,0,493,2,34014,13190
49923,10,0,ViewCount,38,7,7,896,15,34017,13191
49926,1,0,ViewCount,26,5,0,2256,1,34030,13197
49928,0,0,ViewCount,58,3,0,381,14,35602,13200
49930,3,0,ViewCount,393,58,94,5903,73,41286,13201
49932,8,0,ViewCount,53,7,1,3268,9,34057,13203
49935,6,0,ViewCount,31,6,0,445,1,34069,13207
49936,5,0,ViewCount,11,2,0,700,2,34072,13208
49944,0,1,ViewCount,191,2,28,477,14,34088,13212
49946,1,1,ViewCount,191,2,28,731,14,34318,13212
49947,0,1,ViewCount,191,2,28,441,14,61380,13212
49960,13,0,ViewCount,175,5,0,299,26,34094,13214
49965,1,0,ViewCount,136,17,5,444,13,34107,13216
49969,4,0,ViewCount,1,-1,0,1491,7,34120,13222
49970,0,0,ViewCount,11,2,0,2352,1,34125,13223
49971,0,0,ViewCount,1,0,0,1404,1,34134,13226
49975,8,0,ViewCount,11,2,0,383,5,34136,13228
49978,8,0,ViewCount,6,1,0,380,1,34163,13237
49980,0,0,ViewCount,160,5,2,743,5,34767,13239
49981,2,0,ViewCount,6,1,0,341,1,34207,13240
49982,1,0,ViewCount,31,6,0,1885,4,34177,13241
49983,0,0,ViewCount,31,0,0,291,4,34782,13241
49987,5,2,ViewCount,276,4,60,901,26,33516,13254
49988,6,2,ViewCount,276,4,60,419,26,64010,13254
49997,0,2,ViewCount,276,2,60,975,26,65919,13254
49998,3,0,ViewCount,138,7,15,1043,7,34238,13255
50004,3,0,ViewCount,16,0,0,334,4,34644,13260
50008,5,0,ViewCount,128,5,2,1522,4,34242,13266
50019,0,0,ViewCount,308,2,40,392,13,87050,13267
50022,2,0,ViewCount,203,8,3,383,1,34482,13270
50023,0,0,ViewCount,6,1,0,336,3,34253,13271
50034,7,0,ViewCount,11,2,0,461,2,34289,13292
50035,3,0,ViewCount,13,2,0,456,1,34300,13296
50037,1,0,ViewCount,1,0,0,866,18,34394,13298
50038,0,0,ViewCount,116,2,1,761,4,34483,13300
50042,0,0,ViewCount,41,5,0,461,1,34727,13302
50060,2,0,ViewCount,21,4,0,586,1,34347,13313
50061,3,0,ViewCount,8,1,0,688,1,34430,13314
50066,1,0,ViewCount,105,9,2,984,18,34356,13317
50067,0,0,ViewCount,105,0,2,722,18,57581,13317
50074,1,0,ViewCount,123,4,0,352,4,34358,13319
50075,11,0,ViewCount,147,4,26,885,24,34360,13320
50077,7,0,ViewCount,147,2,26,516,24,52860,13320
50078,3,0,ViewCount,147,1,26,760,24,65762,13320
50079,1,0,ViewCount,18,3,10,540,3,34364,13321
50080,0,0,ViewCount,36,5,1,893,7,34823,13322
50085,0,0,ViewCount,16,3,0,1700,2,34363,13323
50086,3,0,ViewCount,115,1,4,403,5,34379,13325
50088,4,0,ViewCount,116,3,21,646,6,47339,13326
50092,1,0,ViewCount,21,4,0,795,1,34390,13333
50099,8,0,ViewCount,36,3,0,503,6,54674,13342
50101,1,0,ViewCount,21,4,0,2441,1,34428,13344
50103,6,0,ViewCount,393,5,18,915,15,34439,13348
50116,0,0,ViewCount,148,2,6,436,22,34445,13351
50122,0,0,ViewCount,11,2,0,1010,1,34446,13352
50129,6,0,ViewCount,18,3,0,989,1,34463,13358
50131,1,0,ViewCount,75,1,4,304,6,42950,13360
50148,0,0,ViewCount,51,10,0,4507,1,34488,13363
50151,0,0,ViewCount,136,1,1,317,2,34496,13367
50159,0,0,ViewCount,252,9,8,1684,16,34636,13378
50161,5,0,ViewCount,252,7,8,2440,16,35013,13378
50162,3,0,ViewCount,252,4,8,397,16,35019,13378
50164,1,0,ViewCount,252,0,8,963,16,38408,13378
50165,3,0,ViewCount,252,3,8,1473,16,44727,13378
50166,2,0,ViewCount,252,0,8,2103,16,44748,13378
50173,1,0,ViewCount,11,2,0,3135,2,34535,13385
50176,0,0,ViewCount,21,2,0,1573,1,34574,13387
50178,5,0,ViewCount,179,1,3,316,2,34544,13389
50181,0,0,ViewCount,179,7,3,777,2,49953,13389
50193,3,0,ViewCount,309,4,19,855,28,40542,13402
50198,1,0,ViewCount,126,2,6,1502,12,34587,13403
50201,4,0,ViewCount,126,0,6,288,12,78166,13403
50211,1,0,ViewCount,126,5,1,392,2,34595,13408
50228,5,0,ViewCount,11,2,0,515,1,34549,13411
50241,5,0,ViewCount,130,7,0,1463,4,34611,13420
50242,1,0,ViewCount,130,9,0,1910,4,34652,13420
50243,0,0,ViewCount,130,9,0,5947,4,35276,13420
50244,1,0,ViewCount,56,0,1,537,7,34625,13423
50245,0,0,ViewCount,56,1,1,338,7,35122,13423
50246,2,0,ViewCount,18,2,5,709,6,34624,13424
50250,4,0,ViewCount,6,1,0,309,1,34629,13425
50256,4,0,ViewCount,157,1,2,361,21,34647,13431
50257,0,0,ViewCount,157,4,2,2016,21,36152,13431
50258,4,0,ViewCount,157,5,2,490,21,38770,13431
50265,2,0,ViewCount,11,2,0,615,3,34649,13433
50273,0,0,ViewCount,16,3,0,888,1,34696,13448
50275,10,0,ViewCount,8,0,0,647,7,34703,13451
50276,4,0,ViewCount,8,1,0,581,7,34851,13451
50279,1,0,ViewCount,158,11,1,1701,7,34724,13455
50280,0,0,ViewCount,16,3,0,2720,1,34726,13456
50281,7,0,ViewCount,131,4,5,1167,9,34743,13458
50283,0,0,ViewCount,6,1,0,537,3,34748,13459
50285,0,0,ViewCount,16,0,0,282,6,52982,13464
50286,1,0,ViewCount,110,1,15,826,0,34927,13465
50293,5,0,ViewCount,135,4,8,434,11,34776,13472
50297,2,0,ViewCount,298,5,1,1661,21,41798,13473
50298,1,0,ViewCount,298,6,1,1919,21,41892,13473
50300,1,0,ViewCount,298,27,1,6550,21,57407,13473
50303,1,0,ViewCount,31,6,0,610,1,34781,13475
50304,1,0,ViewCount,21,4,0,1406,1,34789,13477
50305,4,0,ViewCount,9,1,0,3305,1,34797,13479
50307,5,0,ViewCount,36,1,1,1835,2,39164,13487
50309,0,0,ViewCount,36,6,1,2496,2,41199,13487
50310,1,0,ViewCount,36,0,1,313,2,41707,13487
50311,0,0,ViewCount,16,2,0,545,4,34831,13489
50312,0,0,ViewCount,16,1,0,295,4,35062,13489
50316,6,0,ViewCount,26,5,0,1471,2,34849,13495
50320,1,0,ViewCount,21,4,0,320,0,34873,13504
50322,1,0,ViewCount,48,9,0,423,1,34882,13507
50324,3,0,ViewCount,1,0,0,487,2,34890,13510
50331,1,1,ViewCount,451,16,17,3494,52,40598,13516
50332,3,1,ViewCount,451,4,17,2715,52,40779,13516
50333,0,1,ViewCount,451,9,17,1595,52,41029,13516
50339,2,1,ViewCount,451,0,17,337,52,46515,13516
50383,0,0,ViewCount,1453,1,14,714,55,46102,13519
50386,0,0,ViewCount,1453,4,14,461,55,46327,13519
50388,1,0,ViewCount,1453,8,14,345,55,46780,13519
50408,0,0,ViewCount,21,4,0,295,1,34911,13520
50409,0,0,ViewCount,23,3,0,1332,6,34919,13522
50411,1,0,ViewCount,21,4,0,1197,1,34920,13523
50412,0,0,ViewCount,35,4,2,456,12,34924,13524
50414,8,0,ViewCount,35,0,2,499,12,35708,13524
50415,1,0,ViewCount,349,6,11,458,51,34925,13525
50416,0,0,ViewCount,349,4,11,957,51,35041,13525
50417,2,0,ViewCount,349,2,11,1831,51,35322,13525
50420,5,0,ViewCount,349,7,11,1298,51,44201,13525
50426,2,0,ViewCount,349,3,11,672,51,49082,13525
50427,0,0,ViewCount,349,3,11,287,51,52482,13525
50437,0,1,ViewCount,279,7,46,1744,10,44977,13526
50441,9,1,ViewCount,279,7,46,1724,10,69001,13526
50443,2,0,ViewCount,16,3,0,502,1,34929,13527
50445,0,0,ViewCount,103,0,0,538,1,34857,13530
50446,1,0,ViewCount,23,2,0,788,4,34939,13531
50453,1,0,ViewCount,393,3,11,314,27,34967,13538
50454,1,0,ViewCount,393,1,11,1948,27,35877,13538
50462,2,0,ViewCount,393,14,11,2055,27,73646,13538
50464,6,0,ViewCount,393,4,11,394,27,99738,13538
50466,2,0,ViewCount,21,4,0,1724,1,34969,13540
